gene_symbol,entrez_id
SMYD2,56950
SMYD3,64754
SMYD4,114826
SMYD5,10322
SNAI1,6615
SNAI2,6591
SNAI3,333929
SNAP23,8773
SNAP25,6616
SNAP29,9342
SNAP47,100130093
SNAP91,9892
SNAPC1,6617
SNAPC2,6618
SNAPC3,6619
SNAPC4,6621
SNAPC5,10302
SNAPIN,23557
SNCA,6622
SNCAIP,9627
SNCB,6620
SNCG,6623
SND1,27044
SND1-IT1,27099
SNED1,25992
SNF8,11267
SNHG1,23642
SNHG10,283596
SNHG11,128439
SNHG12,85028
SNHG13,57291
SNHG5,387066
SNHG7,84973
SNHG8,100093630
SNIP1,79753
SNN,8303
SNORA70,26778
SNORD14E,85391
SNORD22,9304
SNORD81,26769
SNPH,9751
SNRK,54861
SNRNP200,23020
SNRNP25,79622
SNRNP27,11017
SNRNP35,11066
SNRNP40,9410
SNRNP48,154007
SNRNP70,6625
SNRPA,6626
SNRPA1,6627
SNRPB,6628
SNRPB2,6629
SNRPC,6631
SNRPD2,6633
SNRPD2P1,119358
SNRPD3,6634
SNRPE,6635
SNRPEP4,100130109
SNRPF,6636
SNRPG,6637
SNRPN,6638
SNTA1,6640
SNTB1,6641
SNTB2,6645
SNTG1,54212
SNTG2,54221
SNTN,132203
SNUPN,10073
SNW1,22938
SNX1,6642
SNX10,29887
SNX11,29916
SNX12,29934
SNX13,23161
SNX14,57231
SNX15,29907
SNX16,64089
SNX17,9784
SNX18,112574
SNX19,399979
SNX2,6643
SNX20,124460
SNX21,90203
SNX22,79856
SNX24,28966
SNX25,83891
SNX26,115703
SNX27,81609
SNX29,92017
SNX29P2,440352
SNX3,8724
SNX30,401548
SNX31,169166
SNX32,254122
SNX33,257364
SNX4,8723
SNX5,27131
SNX6,58533
SNX7,51375
SNX8,29886
SNX9,51429
SOAT1,6646
SOAT2,8435
SOBP,55084
SOCS1,8651
SOCS2,8835
SOCS3,9021
SOCS4,122809
SOCS5,9655
SOCS6,9306
SOCS7,30837
SOD1,6647
SOD2,6648
SOD3,6649
SOHLH1,402381
SOHLH2,54937
SOLH,6650
SON,6651
SORBS1,10580
SORBS2,8470
SORBS3,10174
SORCS1,114815
SORCS2,57537
SORCS3,22986
SORD,6652
SORL1,6653
SORT1,6272
SOS1,6654
SOS2,6655
SOST,50964
SOSTDC1,25928
SOX1,6656
SOX10,6663
SOX11,6664
SOX12,6666
SOX13,9580
SOX14,8403
SOX15,6665
SOX17,64321
SOX18,54345
SOX2,6657
SOX2-OT,347689
SOX21,11166
SOX3,6658
SOX30,11063
SOX4,6659
SOX5,6660
SOX6,55553
SOX7,83595
SOX8,30812
SOX9,6662
SP1,6667
SP100,6672
SP110,3431
SP140,11262
SP140L,93349
SP2,6668
SP3,6670
SP4,6671
SP5,389058
SP6,80320
SP7,121340
SP8,221833
SP9,100131390
SPA17,53340
SPACA1,81833
SPACA3,124912
SPACA4,171169
SPACA5,389852
SPAG1,6674
SPAG11,10407
SPAG16,79582
SPAG17,200162
SPAG4,6676
SPAG4L,140732
SPAG5,10615
SPAG6,9576
SPAG7,9552
SPAG8,26206
SPAG9,9043
SPAM1,6677
SPANXA1,30014
SPANXA2-OT1,619455
SPANXB1,728695
SPANXC,64663
SPANXD,64648
SPANXN1,494118
SPANXN2,494119
SPANXN3,139067
SPANXN4,441525
SPANXN5,494197
SPARC,6678
SPARCL1,8404
SPAST,6683
SPATA1,100505741
SPATA12,353324
SPATA13,221178
SPATA16,83893
SPATA17,128153
SPATA18,132671
SPATA19,219938
SPATA2,9825
SPATA20,64847
SPATA21,374955
SPATA22,84690
SPATA2L,124044
SPATA3,130560
SPATA4,132851
SPATA5,166378
SPATA5L1,79029
SPATA6,54558
SPATA7,55812
SPATA8,145946
SPATA9,83890
SPATC1,375686
SPATS1,221409
SPATS2,65244
SPATS2L,26010
SPC24,147841
SPC25,57405
SPCS1,28972
SPCS2,9789
SPCS3,60559
SPDEF,25803
SPDYA,245711
SPDYC,387778
SPDYE1,285955
SPDYE2,441273
SPDYE3,441272
SPDYE4,388333
SPDYE5,442590
SPEF1,25876
SPEF2,79925
SPEG,10290
SPEM1,374768
SPEN,23013
SPERT,220082
SPESP1,246777
SPG11,80208
SPG20,23111
SPG21,51324
SPG7,6687
SPHAR,10638
SPHK1,8877
SPHK2,56848
SPHKAP,80309
SPI1,6688
SPIB,6689
SPIC,121599
SPIN1,10927
SPIN2A,54466
SPIN2B,474343
SPIN3,169981
SPIN4,139886
SPINK1,6690
SPINK2,6691
SPINK4,27290
SPINK5,11005
SPINK6,404203
SPINK7,84651
SPINK8,646424
SPINK9,643394
SPINLW1,57119
SPINT1,6692
SPINT3,10816
SPINT4,391253
SPIRE1,56907
SPIRE2,84501
SPN,6693
SPNS1,83985
SPNS2,124976
SPNS3,201305
SPO11,23626
SPOCD1,90853
SPOCK1,6695
SPOCK2,9806
SPOCK3,50859
SPON1,10418
SPON2,10417
SPOP,8405
SPOPL,339745
SPP1,6696
SPP2,6694
SPPL2B,56928
SPR,6697
SPRED1,161742
SPRED2,200734
SPRED3,399473
SPRN,503542
SPRR1A,6698
SPRR1B,6699
SPRR2A,6700
SPRR2B,6701
SPRR2C,6702
SPRR2D,6703
SPRR2E,6704
SPRR2G,6706
SPRR3,6707
SPRR4,163778
SPRY1,10252
SPRY2,10253
SPRY3,10251
SPRY4,81848
SPRYD3,84926
SPRYD4,283377
SPRYD5,84767
SPSB1,80176
SPSB2,84727
SPSB3,90864
SPSB4,92369
SPTA1,6708
SPTAN1,6709
SPTB,6710
SPTBN1,6711
SPTBN2,6712
SPTBN4,57731
SPTBN5,51332
SPTLC1,10558
SPTLC2,9517
SPTLC3,55304
SPTSSB,165679
SPTY2D1,144108
SPZ1,84654
SQLE,6713
SQRDL,58472
SQSTM1,8878
SR140,23350
SRA1,10011
SRBD1,55133
SRC,6714
SRCAP,10847
SRCRB4D,136853
SRD5A1,6715
SRD5A2,6716
SRD5A3,79644
SREBF1,6720
SREBF2,6721
SREK1IP1,285672
SRF,6722
SRFBP1,153443
SRGAP1,57522
SRGAP2,23380
SRGAP2C,653464
SRGAP3,9901
SRGN,5552
SRI,6717
SRL,6345
SRM,6723
SRMS,6725
SRP14,6727
SRP14P1,390284
SRP19,6728
SRP54,6729
SRP68,6730
SRP72,6731
SRP9,6726
SRPK1,6732
SRPK2,6733
SRPK3,26576
SRPR,6734
SRPRB,58477
SRPX,8406
SRPX2,27286
SRR,63826
SRRD,402055
SRRM1,10250
SRRM2,23524
SRRT,51593
SRSF1,6426
SRSF3,6428
SRSF8,10929
SRY,6736
SS18,6760
SS18L1,26039
SS18L2,51188
SSB,6741
SSBP1,6742
SSBP2,23635
SSBP3,23648
SSBP4,170463
SSFA2,6744
SSH1,54434
SSH2,85464
SSH3,54961
SSNA1,8636
SSPN,8082
SSPO,23145
SSR1,6745
SSR2,6746
SSR3,6747
SSR4,6748
SSR4P1,728039
SSRP1,6749
SSSCA1,10534
SST,6750
SSTR1,6751
SSTR2,6752
SSTR3,6753
SSTR4,6754
SSTR5,6755
SSTR5-AS1,146336
SSU72,29101
SSU72P1,286528
SSU72P8,136157
SSX1,6756
SSX2B,727837
SSX2IP,117178
SSX3,10214
SSX4,6759
SSX5,6758
SSX6,280657
SSX7,280658
SSX8,280659
SSX9,280660
ST13,6767
ST13P1,729992
ST13P18,643310
ST13P2,344328
ST13P4,145165
ST14,6768
ST18,9705
ST20,400410
ST3GAL1,6482
ST3GAL2,6483
ST3GAL3,6487
ST3GAL4,6484
ST3GAL5,8869
ST3GAL6,10402
ST5,6764
ST6GAL1,6480
ST6GAL2,84620
ST6GALNAC1,55808
ST6GALNAC2,10610
ST6GALNAC3,256435
ST6GALNAC4,27090
ST6GALNAC5,81849
ST6GALNAC6,30815
ST7,7982
ST7-AS1,93653
ST7-OT3,93655
ST7L,54879
ST8SIA1,6489
ST8SIA2,8128
ST8SIA3,51046
ST8SIA4,7903
ST8SIA5,29906
ST8SIA6,338596
STAB1,23166
STAB2,55576
STAC,6769
STAC2,342667
STAC3,246329
STAG1,10274
STAG2,10735
STAG3,10734
STAG3L1,54441
STAG3L2,442582
STAG3L4,64940
STAM,8027
STAM2,10254
STAMBP,10617
STAMBPL1,57559
STAP1,26228
STAP2,55620
STAR,6770
STARD10,10809
STARD13,90627
STARD3,10948
STARD3NL,83930
STARD4,134429
STARD5,80765
STARD6,147323
STARD7,56910
STARD8,9754
STARD9,57519
STAT1,6772
STAT2,6773
STAT3,6774
STAT4,6775
STAT5A,6776
STAT5B,6777
STAT6,6778
STATH,6779
STAU1,6780
STAU2,27067
STBD1,8987
STC1,6781
STC2,8614
STEAP1,26872
STEAP2,261729
STEAP3,55240
STEAP4,79689
STH,246744
STIL,6491
STIM1,6786
STIM2,57620
STK10,6793
STK11,6794
STK11IP,114790
STK16,8576
STK17A,9263
STK17B,9262
STK19,8859
STK19P,373159
STK24,8428
STK25,10494
STK3,51765
STK31,56164
STK32A,202374
STK32B,55351
STK32C,282974
STK33,65975
STK35,140901
STK36,27148
STK38,11329
STK38L,23012
STK39,27347
STK4,6789
STK40,83931
STMN1,3925
STMN2,11075
STMN3,50861
STMN4,81551
STOM,2040
STOML1,9399
STOML2,30968
STOML3,161003
STON1,11037
STON1-GTF2A1L,286749
STON2,85439
STOX1,219736
STOX2,56977
STRA13,201254
STRA6,64220
STRA8,346673
STRADA,92335
STRADB,55437
STRAP,11171
STRBP,55342
STRC,161497
STRN,6801
STRN3,29966
STRN4,29888
STS,412
STT3A,3703
STT3B,201595
STUB1,10273
STX10,8677
STX11,8676
STX12,23673
STX16,8675
STX17,55014
STX18,53407
STX19,415117
STX1A,6804
STX1B,112755
STX2,2054
STX3,6809
STX4,6810
STX5,6811
STX6,10228
STX7,8417
STX8,9482
STXBP1,6812
STXBP2,6813
STXBP3,6814
STXBP4,252983
STXBP5,134957
STXBP5L,9515
STXBP6,29091
STYK1,55359
STYX,6815
STYXL1,51657
SUB1,10923
SUCLA2,8803
SUCLG1,8802
SUCLG2,8801
SUCNR1,56670
SUDS3,64426
SUFU,51684
SUGT1,10910
SUGT1L1,283507
SUGT1P1,441394
SULF1,23213
SULF2,55959
SULT1A1,6817
SULT1A2,6799
SULT1A3,6818
SULT1A4,445329
SULT1B1,27284
SULT1C2,6819
SULT1C3,442038
SULT1C4,27233
SULT1E1,6783
SULT2A1,6822
SULT2B1,6820
SULT4A1,25830
SULT6B1,391365
SUMF1,285362
SUMF2,25870
SUMO1,7341
SUMO1P1,391257
SUMO2,6613
SUMO3,6612
SUMO4,387082
SUNC1,256979
SUOX,6821
SUPT16H,11198
SUPT3H,8464
SUPT4H1,6827
SUPT5H,6829
SUPT6H,6830
SUPT7L,9913
SUPV3L1,6832
SURF1,6834
SURF2,6835
SURF4,6836
SURF6,6838
SUSD1,64420
SUSD2,56241
SUSD3,203328
SUSD4,55061
SUSD5,26032
SUV39H1,6839
SUV39H2,79723
SUV420H1,51111
SUV420H2,84787
SUZ12,23512
SV2A,9900
SV2B,9899
SV2C,22987
SVEP1,79987
SVIL,6840
SVIP,258010
SVOP,55530
SVOPL,136306
SWAP70,23075
SYAP1,94056
SYCE1,93426
SYCE2,256126
SYCN,342898
SYCP1,6847
SYCP2,10388
SYCP2L,221711
SYCP3,50511
SYDE1,85360
SYDE2,84144
SYF2,25949
SYK,6850
SYMPK,8189
SYN1,6853
SYN2,6854
SYN3,8224
SYNCRIP,10492
SYNE1,23345
SYNE2,23224
SYNGAP1,8831
SYNGR1,9145
SYNGR2,9144
SYNGR3,9143
SYNGR4,23546
SYNJ1,8867
SYNJ2,8871
SYNJ2BP,55333
SYNM,23336
SYNPO,11346
SYNPO2,171024
SYNPO2L,79933
SYNPR,132204
SYP,6855
SYPL1,6856
SYPL2,284612
SYS1,90196
SYT1,6857
SYT10,341359
SYT11,23208
SYT12,91683
SYT13,57586
SYT14,255928
SYT14L,401135
SYT15,83849
SYT16,83851
SYT17,51760
SYT2,127833
SYT3,84258
SYT4,6860
SYT5,6861
SYT6,148281
SYT7,9066
SYT8,90019
SYT9,143425
SYTL1,84958
SYTL2,54843
SYTL3,94120
SYTL4,94121
SYTL5,94122
SYVN1,84447
T,6862
TAAR1,134864
TAAR2,9287
TAAR5,9038
TAAR6,319100
TAAR8,83551
TAAR9,134860
TAC1,6863
TAC3,6866
TAC4,255061
TACC1,6867
TACC2,10579
TACC3,10460
TACO1,51204
TACR1,6869
TACR2,6865
TACR3,6870
TACSTD2,4070
TADA1L,117143
TADA2B,93624
TADA2L,6871
TADA3L,10474
TAF1,6872
TAF10,6881
TAF11,6882
TAF12,6883
TAF13,6884
TAF15,8148
TAF1A,9015
TAF1B,9014
TAF1C,9013
TAF1D,79101
TAF1L,138474
TAF2,6873
TAF3,83860
TAF4,6874
TAF4B,6875
TAF5,6877
TAF5L,27097
TAF5LP1,645744
TAF6,6878
TAF6L,10629
TAF7,6879
TAF7L,54457
TAF8,129685
TAF9,6880
TAF9B,51616
TAGAP,117289
TAGLN,6876
TAGLN2,8407
TAGLN3,29114
TAKR,389932
TAL1,6886
TAL2,6887
TALDO1,6888
TANC1,85461
TANC2,26115
TANK,10010
TAOK1,57551
TAOK2,9344
TAOK3,51347
TAP1,6890
TAP2,6891
TAPBP,6892
TAPBPL,55080
TAPT1,202018
TARBP1,6894
TARBP2,6895
TARDBP,23435
TARM1,441864
TARP,445347
TARS,6897
TARS2,80222
TARSL2,123283
TAS1R1,80835
TAS1R2,80834
TAS1R3,83756
TAS2R1,50834
TAS2R10,50839
TAS2R13,50838
TAS2R14,50840
TAS2R16,50833
TAS2R20,259295
TAS2R3,50831
TAS2R30,259293
TAS2R31,259290
TAS2R38,5726
TAS2R39,259285
TAS2R4,50832
TAS2R40,259286
TAS2R41,259287
TAS2R42,353164
TAS2R43,259289
TAS2R45,259291
TAS2R48,259294
TAS2R5,54429
TAS2R50,259296
TAS2R60,338398
TAS2R7,50837
TAS2R8,50836
TAS2R9,50835
TASP1,55617
TAT,6898
TATDN1,83940
TATDN2,9797
TATDN3,128387
TAX1BP1,8887
TAX1BP3,30851
TAZ,6901
TBC1D1,23216
TBC1D10A,83874
TBC1D10B,26000
TBC1D10C,374403
TBC1D12,23232
TBC1D13,54662
TBC1D14,57533
TBC1D15,64786
TBC1D16,125058
TBC1D17,79735
TBC1D19,55296
TBC1D2,55357
TBC1D20,128637
TBC1D21,161514
TBC1D22A,25771
TBC1D22B,55633
TBC1D23,55773
TBC1D24,57465
TBC1D25,4943
TBC1D26,353149
TBC1D27,96597
TBC1D28,254272
TBC1D29,26083
TBC1D2B,23102
TBC1D3,84218
TBC1D30,23329
TBC1D3E,729873
TBC1D3P5,440419
TBC1D4,9882
TBC1D5,9779
TBC1D7,51256
TBC1D8,11138
TBC1D8B,54885
TBC1D9,23158
TBC1D9B,23061
TBCA,6902
TBCB,1155
TBCC,6903
TBCCD1,55171
TBCD,6904
TBCEL,219899
TBK1,29110
TBKBP1,9755
TBL1X,6907
TBL1XR1,79718
TBL1Y,90665
TBL2,26608
TBL3,10607
TBP,6908
TBPL1,9519
TBPL2,387332
TBR1,10716
TBRG1,84897
TBRG4,9238
TBX1,6899
TBX10,347853
TBX15,6913
TBX18,9096
TBX19,9095
TBX2,6909
TBX20,57057
TBX21,30009
TBX22,50945
TBX3,6926
TBX4,9496
TBX5,6910
TBX5-AS1,255480
TBX6,6911
TBXA2R,6915
TBXAS1,6916
TC2N,123036
TCAM1,146771
TCAP,8557
TCEA1P2,6917
TCEA2,6919
TCEA3,6920
TCEAL1,9338
TCEAL2,140597
TCEAL3,85012
TCEAL4,79921
TCEAL5,340543
TCEAL6,158931
TCEAL7,56849
TCEAL8,90843
TCEANC,170082
TCEB1,6921
TCEB2,6923
TCEB3,6924
TCEB3B,51224
TCEB3C,162699
TCERG1,10915
TCERG1L,256536
TCF12,6938
TCF15,6939
TCF19,6941
TCF20,6942
TCF21,6943
TCF23,150921
TCF25,22980
TCF3,6929
TCF4,6925
TCF7,6932
TCF7L1,83439
TCF7L2,6934
TCFL5,10732
TCHH,7062
TCHHL1,126637
TCHP,84260
TCIRG1,10312
TCL1A,8115
TCL1B,9623
TCL6,27004
TCN1,6947
TCN2,6948
TCOF1,6949
TCP1,6950
TCP10,6953
TCP10L,140290
TCP11,6954
TCP11L1,55346
TCP11L2,255394
TCP1P3,400013
TCTA,6988
TCTE1,202500
TCTE3,6991
TCTEX1D1,200132
TCTEX1D2,255758
TCTEX1D4,343521
TCTN1,79600
TCTN2,79867
TCTN3,26123
TDG,6996
TDGF1,6997
TDGF1P3,6998
TDH,157739
TDO2,6999
TDP1,55775
TDRD1,56165
TDRD10,126668
TDRD12,91646
TDRD3,81550
TDRD5,163589
TDRD6,221400
TDRD7,23424
TDRD9,122402
TDRKH,11022
TEAD1,7003
TEAD2,8463
TEAD3,7005
TEAD4,7004
TEC,7006
TECPR1,25851
TECPR2,9895
TECRL,253017
TECTA,7007
TECTB,6975
TEDDM1,127670
TEF,7008
TEFM,79736
TEK,7010
TEKT1,83659
TEKT2,27285
TEKT3,64518
TEKT4,150483
TEKT4P2,100132288
TEKT5,146279
TELO2,9894
TENC1,23371
TEP1,7011
TEPP,374739
TERF1,7013
TERF2,7014
TERF2IP,54386
TERT,7015
TES,26136
TESC,54997
TESK1,7016
TESK2,10420
TET1,80312
TET2,54790
TET3,200424
TEX10,54881
TEX101,83639
TEX11,56159
TEX12,56158
TEX13A,56157
TEX13B,56156
TEX14,56155
TEX15,56154
TEX19,400629
TEX2,55852
TEX26,122046
TEX261,113419
TEX264,51368
TEX28,1527
TEX9,374618
TF,7018
TFAM,7019
TFAMP1,260341
TFAP2A,7020
TFAP2B,7021
TFAP2C,7022
TFAP2D,83741
TFAP2E,339488
TFAP4,7023
TFB1M,51106
TFB2M,64216
TFCP2,7024
TFCP2L1,29842
TFDP1,7027
TFDP2,7029
TFDP3,51270
TFE3,7030
TFEB,7942
TFEC,22797
TFF1,7031
TFF2,7032
TFF3,7033
TFG,10342
TFIP11,24144
TFPI,7035
TFPI2,7980
TFPT,29844
TFR2,7036
TFRC,7037
TG,7038
TGDS,23483
TGFA,7039
TGFB1,7040
TGFB1I1,7041
TGFB2,7042
TGFB3,7043
TGFBI,7045
TGFBR1,7046
TGFBR2,7048
TGFBR3,7049
TGFBRAP1,9392
TGIF1,7050
TGIF2,60436
TGIF2LX,90316
TGIF2LY,90655
TGM1,7051
TGM2,7052
TGM3,7053
TGM4,7047
TGM5,9333
TGM6,343641
TGM7,116179
TGOLN2,10618
TGS1,96764
TH,7054
TH1L,51497
THADA,63892
THAP1,55145
THAP10,56906
THAP11,57215
THAP2,83591
THAP3,90326
THAP4,51078
THAP5,168451
THAP6,152815
THAP7,80764
THAP8,199745
THAP9,79725
THBD,7056
THBS1,7057
THBS2,7058
THBS3,7059
THBS4,7060
THEG,51298
THEM4,117145
THEM5,284486
THEMIS,387357
THG1L,54974
THNSL1,79896
THNSL2,55258
THOC1,9984
THOC2,57187
THOC3,84321
THOC4,10189
THOC5,8563
THOC6,79228
THOC7,80145
THOP1,7064
THPO,7066
THRA,7067
THRAP3,9967
THRB,7068
THRSP,7069
THSD1,55901
THSD4,79875
THSD7A,221981
THSD7B,80731
THTPA,79178
THUMPD1,55623
THUMPD2,80745
THUMPD3,25917
THY1,7070
THYN1,29087
TIA1,7072
TIAF1,9220
TIAL1,7073
TIAM1,7074
TIAM2,26230
TICAM1,148022
TICAM2,353376
TIE1,7075
TIFA,92610
TIFAB,497189
TIGD1,200765
TIGD2,166815
TIGD3,220359
TIGD4,201798
TIGD5,84948
TIGD6,81789
TIGD7,91151
TIGIT,201633
TIMD4,91937
TIMELESS,8914
TIMM10,26519
TIMM13,26517
TIMM17A,10440
TIMM17B,10245
TIMM22,29928
TIMM23,100287932
TIMM44,10469
TIMM50,92609
TIMM8A,1678
TIMM8B,26521
TIMM9,26520
TIMMDC1,51300
TIMP1,7076
TIMP2,7077
TIMP3,7078
TIMP4,7079
TINAG,27283
TINAGL1,64129
TINF2,26277
TIPARP,25976
TIPIN,54962
TIPRL,261726
TIRAP,114609
TJAP1,93643
TJP1,7082
TJP2,9414
TJP3,27134
TK1,7083
TK2,7084
TKT,7086
TKTL1,8277
TKTL2,84076
TLCD1,116238
TLCD2,727910
TLE1,7088
TLE2,7089
TLE3,7090
TLE4,7091
TLE6,79816
TLK1,9874
TLK2,11011
TLL1,7092
TLL2,7093
TLN1,7094
TLN2,83660
TLR1,7096
TLR10,81793
TLR2,7097
TLR3,7098
TLR4,7099
TLR5,7100
TLR6,10333
TLR7,51284
TLR8,51311
TLR8-AS1,349408
TLR9,54106
TLX1,3195
TLX1NB,100038246
TLX2,3196
TLX3,30012
TM2D1,83941
TM2D2,83877
TM2D3,80213
TM4SF1,4071
TM4SF18,116441
TM4SF19,116211
TM4SF20,79853
TM4SF4,7104
TM4SF5,9032
TM6SF1,53346
TM6SF2,53345
TM7SF2,7108
TM7SF3,51768
TM7SF4,81501
TM9SF1,10548
TM9SF2,9375
TM9SF3,56889
TM9SF4,9777
TMBIM1,64114
TMBIM4,51643
TMBIM6,7009
TMC1,117531
TMC2,117532
TMC3,342125
TMC4,147798
TMC5,79838
TMC6,11322
TMC7,79905
TMC8,147138
TMCC1,23023
TMCC2,9911
TMCC3,57458
TMCO1,54499
TMCO2,127391
TMCO3,55002
TMCO4,255104
TMCO5A,145942
TMCO6,55374
TMCO7,79613
TMED1,11018
TMED10,10972
TMED10P1,286102
TMED2,10959
TMED3,23423
TMED4,222068
TMED5,50999
TMED6,146456
TMED7,51014
TMED8,283578
TMED9,54732
TMEFF1,8577
TMEFF2,23671
TMEM100,55273
TMEM101,84336
TMEM102,284114
TMEM104,54868
TMEM105,284186
TMEM106B,54664
TMEM106C,79022
TMEM107,84314
TMEM108,66000
TMEM109,79073
TMEM11,8834
TMEM110,375346
TMEM114,283953
TMEM115,11070
TMEM116,89894
TMEM117,84216
TMEM119,338773
TMEM120A,83862
TMEM120B,144404
TMEM121,80757
TMEM123,114908
TMEM125,128218
TMEM126A,84233
TMEM126B,55863
TMEM127,55654
TMEM128,85013
TMEM129,92305
TMEM130,222865
TMEM131,23505
TMEM132A,54972
TMEM132B,114795
TMEM132C,92293
TMEM132D,121256
TMEM132E,124842
TMEM133,83935
TMEM134,80194
TMEM135,65084
TMEM136,219902
TMEM138,51524
TMEM139,135932
TMEM140,55281
TMEM141,85014
TMEM143,55260
TMEM144,55314
TMEM145,284339
TMEM146,257062
TMEM147,10430
TMEM149,79713
TMEM14A,28978
TMEM14B,81853
TMEM14C,51522
TMEM14E,645843
TMEM150A,129303
TMEM150B,284417
TMEM150C,441027
TMEM151A,256472
TMEM151B,441151
TMEM154,201799
TMEM155,132332
TMEM156,80008
TMEM158,25907
TMEM159,57146
TMEM160,54958
TMEM161A,54929
TMEM161B,153396
TMEM163,81615
TMEM164,84187
TMEM165,55858
TMEM167A,153339
TMEM167B,56900
TMEM168,64418
TMEM169,92691
TMEM17,200728
TMEM170A,124491
TMEM170B,100113407
TMEM171,134285
TMEM173,340061
TMEM174,134288
TMEM175,84286
TMEM176A,55365
TMEM176B,28959
TMEM177,80775
TMEM178,130733
TMEM179,388021
TMEM179B,374395
TMEM18,129787
TMEM180,79847
TMEM181,57583
TMEM182,130827
TMEM183A,92703
TMEM184A,202915
TMEM184B,25829
TMEM184C,55751
TMEM185A,84548
TMEM185B,79134
TMEM186,25880
TMEM187,8269
TMEM188,255919
TMEM189,387522
TMEM19,55266
TMEM190,147744
TMEM191A,84222
TMEM191B,728229
TMEM191C,645426
TMEM192,201931
TMEM194A,23306
TMEM194B,100131211
TMEM195,392636
TMEM196,256130
TMEM198,130612
TMEM199,147007
TMEM2,23670
TMEM20,159371
TMEM200A,114801
TMEM200B,399474
TMEM201,199953
TMEM202,338949
TMEM203,94107
TMEM204,79652
TMEM205,374882
TMEM206,55248
TMEM207,131920
TMEM208,29100
TMEM209,84928
TMEM211,255349
TMEM213,155006
TMEM214,54867
TMEM215,401498
TMEM216,51259
TMEM217,221468
TMEM218,219854
TMEM219,124446
TMEM22,80723
TMEM220,388335
TMEM222,84065
TMEM223,79064
TMEM225,338661
TMEM232,642987
TMEM238,388564
TMEM240,339453
TMEM242,729515
TMEM246,84302
TMEM25,84866
TMEM26,219623
TMEM27,57393
TMEM30A,55754
TMEM30B,161291
TMEM31,203562
TMEM33,55161
TMEM35,59353
TMEM37,140738
TMEM38A,79041
TMEM38B,55151
TMEM39A,55254
TMEM39B,55116
TMEM40,55287
TMEM41A,90407
TMEM41B,440026
TMEM42,131616
TMEM43,79188
TMEM44,93109
TMEM45A,55076
TMEM45B,120224
TMEM46,387914
TMEM47,83604
TMEM48,55706
TMEM49,81671
TMEM5,10329
TMEM50A,23585
TMEM50B,757
TMEM51,55092
TMEM52,339456
TMEM53,79639
TMEM54,113452
TMEM55A,55529
TMEM55B,90809
TMEM56,148534
TMEM57,55219
TMEM59,9528
TMEM59L,25789
TMEM60,85025
TMEM61,199964
TMEM62,80021
TMEM63A,9725
TMEM63B,55362
TMEM63C,57156
TMEM64,169200
TMEM65,157378
TMEM66,51669
TMEM67,91147
TMEM68,137695
TMEM69,51249
TMEM70,54968
TMEM71,137835
TMEM72,643236
TMEM74,157753
TMEM75,641384
TMEM79,84283
TMEM80,283232
TMEM81,388730
TMEM82,388595
TMEM85,51234
TMEM86A,144110
TMEM86B,255043
TMEM87A,25963
TMEM87B,84910
TMEM88,92162
TMEM88B,643965
TMEM89,440955
TMEM8A,58986
TMEM8B,51754
TMEM8C,389827
TMEM9,252839
TMEM90A,646658
TMEM91,641649
TMEM92,162461
TMEM93,83460
TMEM95,339168
TMEM97,27346
TMEM98,26022
TMEM99,147184
TMEM9B,56674
TMF1,7110
TMIE,259236
TMIGD1,388364
TMIGD2,126259
TMLHE,55217
TMOD2,29767
TMOD3,29766
TMOD4,29765
TMPO,7112
TMPPE,643853
TMPRSS11A,339967
TMPRSS11B,132724
TMPRSS11D,9407
TMPRSS11E2,28983
TMPRSS11F,389208
TMPRSS12,283471
TMPRSS13,84000
TMPRSS2,7113
TMPRSS3,64699
TMPRSS4,56649
TMPRSS5,80975
TMPRSS6,164656
TMPRSS7,344805
TMPRSS8,124221
TMPRSS9,360200
TMSB10,9168
TMSB15A,11013
TMSB15B,286527
TMSB4X,7114
TMSB4XP8,7117
TMSB4Y,9087
TMTC1,83857
TMTC2,160335
TMTC3,160418
TMTC4,84899
TMUB1,83590
TMUB2,79089
TMX1,81542
TMX2,51075
TMX3,54495
TMX4,56255
TNAP,445341
TNC,3371
TNF,7124
TNFAIP1,7126
TNFAIP2,7127
TNFAIP3,7128
TNFAIP6,7130
TNFAIP8,25816
TNFAIP8L1,126282
TNFAIP8L2,79626
TNFAIP8L3,388121
TNFRSF10A,8797
TNFRSF10B,8795
TNFRSF10C,8794
TNFRSF10D,8793
TNFRSF11A,8792
TNFRSF11B,4982
TNFRSF12A,51330
TNFRSF13B,23495
TNFRSF13C,115650
TNFRSF14,8764
TNFRSF17,608
TNFRSF18,8784
TNFRSF19,55504
TNFRSF1A,7132
TNFRSF1B,7133
TNFRSF21,27242
TNFRSF25,8718
TNFRSF4,7293
TNFRSF6B,8771
TNFRSF8,943
TNFRSF9,3604
TNFSF10,8743
TNFSF11,8600
TNFSF12,8742
TNFSF13,8741
TNFSF13B,10673
TNFSF14,8740
TNFSF15,9966
TNFSF18,8995
TNFSF4,7292
TNFSF8,944
TNFSF9,8744
TNIK,23043
TNIP1,10318
TNIP2,79155
TNIP3,79931
TNK1,8711
TNK2,10188
TNKS,8658
TNKS1BP1,85456
TNKS2,80351
TNMD,64102
TNN,63923
TNNC1,7134
TNNC2,7125
TNNI1,7135
TNNI2,7136
TNNI3,7137
